Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
341,Player D,Team C,33,185.45490822838363,73.46734849902317,Defender,1.0,,5,0,94.58797014814712,11.040886877310744,15,9,20,8,0.4734717707805657,33,3,18.043546174139692,0.7897952685686227,31.5,,2020
3649,Player A,Team A,27,188.1336381807573,82.71510792332433,Goalkeeper,25.0,15.0,9,1,95.50182317236374,6.1301313138978095,87,9,10,1,0.9995577032504386,7,0,9.619118893187803,5.81736581765018,0.23076923076923078,616.7441545837823,2021
1854,Player D,Team C,37,189.19090549344628,114.93299646036397,Forward,270.0,18.0,6,3,58.06866849044116,13.294617347548876,63,3,0,2,0.9189265336395545,48,7,7.553823240832193,5.518425415878332,2.2857142857142856,702.1346998716535,2022
2604,Player C,Team C,33,,113.31246309866302,Defender,4.0,2.0,9,3,79.18599940850399,5.459279841522921,61,3,0,8,0.00013469300448532007,50,5,13.405643988231127,0.0,3.4,36.65406793984703,2021
3705,Player C,Team C,22,180.1670728135217,140.05228894869566,Goalkeeper,140.0,14.0,6,2,86.89690109676854,5.183419589561879,17,1,12,7,0.8848551176960043,68,9,8.984579995704758,2.488355054656382,5.533333333333333,152.3417705880599,2020
1397,Player C,Team C,38,177.98901642368423,,Goalkeeper,20.0,3.0,5,0,91.93516332937584,14.39726448239118,79,3,18,9,0.42033538919549895,21,1,9.285127823880302,1.4243388604783336,21.666666666666668,58.71157281348989,2019
3402,Player D,Team A,31,192.15007897216327,106.52581174136044,Forward,3.0,4.0,0,1,115.32890965928732,14.457017902949604,77,11,21,1,0.9988926120332906,55,3,18.42449567965797,1.3889798596249912,3.25,86.65058985140415,2022
2841,Player A,Team B,28,177.26811914625677,76.95875496434556,Goalkeeper,27.0,8.0,8,1,91.37962310278174,13.912496502376168,98,3,4,9,0.6057594893589721,44,4,7.566824333819326,4.358308763406808,0.5357142857142857,427.79637387574,2019
817,Player C,Team A,24,,113.02632156433194,Midfielder,28.0,5.0,5,4,61.73703753415028,9.46822059846618,45,12,8,6,0.19378913002335485,29,5,16.748200765495834,0.0,2.8620689655172415,377.8497132798681,2020
527,Player B,Team B,31,161.28438321928232,68.05049775513913,Goalkeeper,11.0,7.0,7,0,70.90494496621051,11.531213835828916,27,5,14,8,0.27340707193070624,30,0,6.551874255574296,0.7647745514422019,3.5,242.2871328322236,2020
2727,Player A,Team A,22,195.9289407532865,86.01515153999644,Goalkeeper,,,8,3,84.13981883647855,9.558921633363354,85,1,14,7,0.4173829418004733,96,1,18.355362551823653,3.469785712869837,,,2021
869,Player B,Team C,31,180.8396555459743,65.93806381507189,Defender,60.0,15.0,4,1,,12.888850035542411,42,13,9,8,0.1996697380406467,25,8,17.078484152747627,7.951830874823127,1.278688524590164,962.7511104324033,2020
648,Player D,Team C,20,387.7426421735064,82.78106633199708,Defender,28.0,,8,0,,8.977783998787288,29,0,2,7,0.4979763025873932,23,2,13.458589091223255,0.14524613497055983,0.7241379310344828,253.12759880766478,2021
4023,Player B,Team A,22,166.56867832909384,101.33202628861342,Midfielder,26.0,19.0,5,0,66.61076251034413,8.32607193993098,21,3,19,2,0.8260646845482855,29,3,6.738495788641306,1.4531667799934103,1.0740740740740742,685.5864426427592,2021
3938,Player A,Team A,39,198.3890735215585,108.17047522928422,Defender,28.0,12.0,8,1,73.85241048502361,14.666514001004415,4,13,10,4,0.752727137825976,15,8,19.158899571483193,4.164491315714675,2.586206896551724,226.83088289382383,2021
2457,Player C,Team C,33,191.68889388975717,67.30238783074243,Defender,11.0,3.0,9,3,55.48687483555108,6.107542853560429,56,0,16,7,0.2447998730017259,45,4,13.672564482108168,1.617213067296811,5.083333333333333,81.18958328310563,2021
3408,Player B,Team B,29,172.43384622069573,,Defender,28.0,16.0,5,1,61.776335598581056,12.899344522937817,51,6,3,2,0.8110153749320693,26,2,5.039474660322271,4.84580990581766,0.06896551724137931,599.494900385411,2020
4223,Player C,Team B,23,189.66643554872357,,Goalkeeper,,18.0,8,0,,14.818028220225164,82,13,11,2,0.8099244203028994,14,2,12.106808588014424,0.0,,,2019
2773,Player D,Team C,30,,79.86377614334762,Forward,27.0,2.0,2,1,55.30333442532498,8.561980987075799,3,1,28,0,0.45966487040266124,23,3,9.592303431981511,4.610298156008156,3.357142857142857,448.7221899006661,2020
3624,Player D,Team B,22,,52.92073549974523,Forward,11.0,7.0,4,1,94.29010094108064,8.732538312874453,58,5,26,6,0.24966895274023015,8,8,11.452909319018985,0.7953639317578023,1.0,318.9575563799607,2020
299,Player D,Team B,24,175.96437198229705,167.1580227546964,Forward,22.0,3.0,4,2,63.96710820778133,7.7371275835872595,95,13,1,6,0.085347464993768,95,2,12.618999007580939,0.175761670154155,4.260869565217392,356.63258136247947,2019
4255,Player D,Team C,19,,85.00436286131458,Midfielder,,10.0,0,2,78.47312038271937,5.757922906157096,52,5,27,7,0.8824951050681364,15,1,7.935215746123815,1.050694564361561,,,2019
1283,Player A,Team B,26,188.2013808905333,88.6253044505647,Forward,2.0,17.0,2,1,51.12320567294464,5.2769889710356495,74,13,26,7,0.44730275625260063,65,9,19.10594648861258,0.7712762017082168,30.666666666666668,362.1807373460995,2019
4768,Player D,Team B,24,190.1294565723504,54.468169441827946,Forward,,14.0,4,2,99.59207657773196,14.836545208034932,96,12,21,5,0.9463786533583709,52,5,13.447978949100179,2.9894331363551014,,,2021
3229,Player B,Team A,27,,111.59899840925854,Defender,,7.0,9,0,51.07743223609799,13.78410386125416,83,4,13,8,0.9951594102001212,36,7,14.71631128169969,4.1420721777343426,0.6818181818181818,480.0122264322108,2021
4692,Player A,Team A,32,161.21689257573138,113.13916660052092,Defender,170.0,18.0,0,1,99.6744352943302,8.984006820853855,58,9,8,5,0.7806820746878623,97,7,13.230108851495318,2.983512961786652,4.222222222222222,561.099111741496,2019
3378,Player B,Team C,39,184.9807206145739,99.03342287830992,Midfielder,28.0,4.0,8,3,64.04707011035943,14.455828973600063,91,12,6,1,0.807702369044057,87,7,15.268096107576287,3.1005557984968677,1.9655172413793103,614.0700533306274,2021
2348,Player D,Team C,33,,52.19362224737084,Goalkeeper,140.0,9.0,9,2,58.19148042462446,6.372175671366644,82,11,7,6,0.18583205556534255,95,2,14.945165052410363,0.20044454361520858,0.20567375886524822,1256.3561209735096,2021
2899,Player B,Team C,32,181.09196532515176,117.59822415922584,Midfielder,16.0,2.0,9,0,90.9709413517196,9.452873014895792,54,3,28,2,0.03757109039890738,32,0,18.617069171710916,2.837097691730114,1.8823529411764706,117.03266147997267,2020
2341,Player C,Team B,19,393.7705060423528,64.45098844903482,Midfielder,17.0,,6,3,116.69471219266035,6.225635049050846,11,5,23,5,0.07100766453325547,21,7,18.808410531505245,0.944721651340471,1.5,205.2907589523018,2019
3650,Player B,Team A,39,168.0991425656552,100.65755576649651,Defender,1.0,6.0,4,4,50.45377417682849,9.611218843770931,81,8,23,7,0.7694488940820471,92,2,11.749624393667801,0.325917087909224,35.0,94.3495605203201,2019
666,Player B,Team A,20,,119.96213470304816,Midfielder,25.0,,9,2,77.68021361240751,13.013600963599496,36,10,24,1,0.9471529360063548,81,8,7.240299663363075,4.869929391003679,3.0,,2021
198,Player A,Team A,34,,103.55302329793427,Goalkeeper,,,9,3,87.51577671649989,11.41751682185972,41,10,0,7,0.387952168654892,5,6,16.267210275393268,3.2333193579939525,,,2022
2704,Player D,Team B,39,176.53666300695636,71.3685011125205,Defender,16.0,4.0,7,0,60.13790742395955,5.224235840468254,8,10,2,0,0.25508722242139814,58,5,19.265187714880447,6.953275408772361,4.823529411764706,155.21989216182263,2021
4857,Player C,Team A,29,183.13893004007545,,Goalkeeper,18.0,19.0,0,2,87.89207313246936,9.137852389904973,7,4,1,6,0.6877692063657348,95,3,7.713962221131343,0.8969463296112362,0.42105263157894735,424.9857732325153,2022
4890,Player B,Team C,27,191.1853742453392,71.67433265958752,Forward,22.0,14.0,1,2,75.50275079813476,6.21080693609724,7,14,21,1,0.31023528374470477,57,3,15.50315022485334,0.43347638564524504,1.4782608695652173,330.6182249937473,2019
385,Player D,Team B,25,187.7188717509467,101.23774868468983,Goalkeeper,20.0,9.0,6,2,71.94356095014297,13.569537581006845,13,14,10,2,0.8034809303848486,27,1,8.44758493698043,5.1821943730403675,4.333333333333333,253.73298859747544,2019
1070,Player A,Team C,29,166.37132149397834,106.61007778198078,Goalkeeper,2.0,2.0,1,0,,13.495921102128886,96,5,29,5,0.6527281237772241,60,4,7.128953933881936,0.5366503827071729,4.333333333333333,70.32822957244144,2019
446,Player C,Team A,20,163.67401348916803,68.59749258519861,Midfielder,15.0,13.0,2,0,79.52377362217717,13.452965249643372,7,2,1,6,0.9860010638228709,30,3,18.903083042219876,2.967741776736977,5.75,158.69529753470374,2019
4117,Player C,Team B,38,182.20036345899405,,Defender,10.0,4.0,6,3,58.318724187158814,6.784218226494447,95,11,13,0,0.8196770027804591,82,8,12.391434100152562,0.5867771980968806,6.636363636363637,252.86178658683409,2019
1691,Player B,Team B,29,,,Forward,1.0,7.0,4,3,113.29088826700512,10.398609229675808,35,1,7,4,0.7832900924388664,26,8,15.082856309391829,2.127784570351026,38.0,104.12252326772897,2019
270,Player B,Team C,33,197.3111649875094,119.3981304134728,Goalkeeper,6.0,18.0,0,1,91.98922463475586,6.968228949233334,52,3,9,1,0.6693483507627961,72,2,17.706818392470765,1.3825366591287342,13.0,162.86109075337384,2020
1760,Player D,Team A,26,171.17769688943577,101.41130944590816,Forward,140.0,17.0,9,0,77.3715392935608,13.42308038142738,58,6,26,8,0.4543773345599609,34,2,18.010839079698307,2.39451678551876,0.8,575.1881849430865,2020
1564,Player C,Team B,32,,110.42311438576394,Midfielder,240.0,18.0,0,1,93.34663522847612,8.74752207414156,32,14,16,2,0.3523088842091783,32,0,16.933780351731805,7.450901496614601,0.3651452282157676,1915.3396090956107,2019
2909,Player C,Team C,18,198.34065100010423,209.11085710668056,Forward,9.0,7.0,2,4,88.37196563484186,14.003025371841314,34,11,10,5,0.16885928936703531,90,4,5.885189985095748,6.175410355808709,1.4,161.58583522527658,2021
2650,Player D,Team B,18,178.54045921434204,106.5748981361552,Forward,270.0,9.0,4,1,,7.686778214076257,22,0,3,8,0.20888272400516372,74,8,6.047554296643544,0.8839582242403932,0.8214285714285714,328.0315757308074,2021
1298,Player A,Team C,26,189.9567056191408,94.99193302809977,Defender,11.0,12.0,1,2,119.27042528927498,13.238544535436796,9,6,26,9,0.6364302495436367,14,4,17.114691919948584,0.5385944761515521,7.083333333333333,361.9933942930836,2022
2759,Player C,Team B,35,173.34859393903173,104.3290980830079,Goalkeeper,220.0,16.0,5,3,71.05519474929,8.202168873385821,73,7,23,1,0.06220322616470275,81,2,11.085593309620496,0.2600479635867623,3.739130434782609,475.53847061669705,2019
1974,Player B,Team A,32,175.98025901042257,104.94239762646951,Forward,20.0,1.0,9,2,86.997299102982,9.183462776578493,60,5,16,3,0.29872557358877305,77,7,8.418507613125495,0.35468585645856887,3.4761904761904763,348.06736507854146,2020
1606,Player B,Team C,37,175.68118139214366,,Forward,14.0,18.0,9,4,55.46667415088692,8.733458672436608,9,7,1,6,0.19841010119356273,26,0,11.668067097387498,0.5217224464492816,3.2666666666666666,623.8948618461847,2020
4982,Player A,Team B,22,,104.10534782518287,Forward,16.0,18.0,0,2,117.74558301720572,14.156658816312536,59,8,7,5,0.4035199924402112,58,6,6.554612127485838,7.5928339431963865,4.0,328.3640876113838,2021
4486,Player D,Team A,29,188.90909112178508,61.92069089764236,Forward,28.0,7.0,3,3,,13.09031307239611,47,14,2,0,0.8865895961689464,54,4,5.155890538163128,0.0,1.1379310344827587,201.38678142839845,2021
2855,Player A,Team A,23,,,Midfielder,14.0,16.0,0,1,84.42405682820247,12.04448524095522,67,13,11,3,0.7561922341067805,53,6,19.07239340909689,3.7602795996991216,3.4,388.6866803335619,2019
1916,Player D,Team C,24,,167.54656221849655,Goalkeeper,11.0,16.0,2,0,75.68375312930924,10.644934072437223,43,8,12,4,0.049781001523043766,9,8,18.219833981206,0.7814098248090486,6.583333333333333,210.70280912910889,2021
3783,Player D,Team A,30,186.7294806790937,,Forward,25.0,,5,1,68.6752240905972,12.918277825542027,60,4,27,5,0.01363984583588107,58,9,12.614741426030587,0.0,2.8076923076923075,364.5217657126874,2021
1237,Player D,Team C,36,171.40532700722835,51.38038125430188,Defender,10.0,4.0,1,4,72.09336663358059,6.327449288857623,21,0,13,7,0.24986746525792936,40,9,5.672620624963598,4.169502362240185,0.09090909090909091,263.98124659848963,2021
1207,Player B,Team A,27,,115.10187865217137,Defender,,2.0,6,0,,12.681795658923011,9,6,0,3,0.01835838399922396,35,2,13.817676446789918,2.868711180979657,0.20689655172413793,493.4887766729411,2019
4435,Player C,Team C,19,178.9415858759556,98.59854510438294,Goalkeeper,10.0,5.0,9,1,,14.614049260916092,90,5,19,5,0.9016312294863601,43,4,11.039616276296716,0.07775279259311485,0.36363636363636365,248.10669274636274,2022
999,Player C,Team C,18,179.48998241381804,,Goalkeeper,7.0,,5,1,57.24142323471652,9.90320037837884,74,2,13,5,0.589267338756667,25,2,13.634463351375759,2.591683685273342,9.5,168.1029035120895,2019
1250,Player C,Team A,22,185.3600306966395,65.20634322147043,Midfielder,,13.0,7,1,76.52534058020404,10.674343644332534,62,10,11,5,0.6373021565380239,37,2,19.724708548554123,0.5740606405977386,7.6,228.34518952821378,2022
822,Player B,Team C,35,192.82509573676143,83.51829710821771,Forward,12.0,3.0,5,4,95.1571969698422,7.762698165509963,97,8,1,2,0.02899674433594801,56,7,6.053473469916168,5.367910719237816,3.6153846153846154,139.9737254841112,2019
759,Player C,Team B,22,193.25666487721244,80.70610790849726,Goalkeeper,,18.0,8,2,83.33551579571025,6.1411260843123205,28,10,14,0,0.7955783762575864,28,9,6.048440861163051,2.6426784892445703,0.4583333333333333,728.6488844515708,2022
2665,Player A,Team A,33,178.9513344923129,,Midfielder,29.0,17.0,1,0,,11.44731593822788,58,11,29,2,0.104371458082829,17,7,14.10532142555996,7.690874055799425,0.8,572.4672135912986,2020
2095,Player C,Team B,38,191.25960973034287,,Defender,15.0,2.0,5,2,86.03344360436864,12.07246253957861,69,3,18,6,0.2888099699540896,79,7,16.299601072646013,2.271529994272052,2.6875,209.72504953373067,2020
238,Player C,Team B,19,170.87442906903664,112.61648704849544,Midfielder,100.0,14.0,1,2,90.06841584203647,12.474094619497796,68,3,27,1,0.8179847710772054,97,3,9.940068950144864,4.677218102128496,1.8181818181818181,395.9321759720851,2021
2191,Player A,Team A,35,173.46822675590136,91.11685166880532,Forward,21.0,7.0,2,4,95.6743147864835,14.843762114665498,66,14,24,8,0.9071950307058299,5,5,17.64617780389785,2.233943675577093,1.1818181818181819,458.9983401037209,2020
1726,Player D,Team B,29,196.6189195029406,,Midfielder,,5.0,3,1,96.41070518318628,6.519281824724295,25,14,8,0,0.03836155478797465,83,7,13.504586659501873,4.5539639875083235,2.35,329.2172538453866,2020
2416,Player B,Team B,26,,96.32805027746724,Forward,13.0,2.0,3,3,71.04763858404084,11.73394741530192,79,13,8,9,0.3842067129858002,14,4,6.666154468261708,3.2727848278127984,7.0,261.81969337743675,2021
4971,Player D,Team A,38,195.4690553257996,76.88105208090289,Forward,20.0,,1,4,56.22201417985555,10.396886871105874,82,9,2,3,0.8979552161850192,81,3,5.030855310928434,1.716051873252884,4.095238095238095,,2021
4620,Player C,Team C,34,195.8013100642068,,Midfielder,8.0,5.0,4,3,90.19924631202612,9.961523106894106,99,8,4,0,0.09737672910800421,69,2,8.394187287677463,2.9968944231299552,2.2222222222222223,200.57317531019575,2022
3575,Player A,Team C,33,,,Forward,170.0,1.0,6,3,51.26791055384264,10.366161764332862,54,5,5,0,0.7563560547436343,13,2,14.475210513393401,3.6739295159579712,0.6111111111111112,214.90357846764945,2019
4286,Player D,Team A,38,179.60445906545823,105.1396111620493,Midfielder,23.0,8.0,8,1,70.40178394947579,13.235366941209955,34,13,9,6,0.8719130612805055,97,7,18.342385185711322,2.2857024267380104,1.875,359.4960211924163,2020
841,Player D,Team B,38,182.11367183939072,104.79149972521344,Defender,,,4,2,77.37668842546604,5.049921178979751,46,8,11,9,0.33421533726011465,33,3,5.858277315579735,1.7585057508277502,,,2019
1320,Player D,Team C,27,163.8780557050686,58.55639349981683,Defender,,17.0,3,3,76.08013929125292,5.165971828349764,69,10,23,1,0.8119677423908017,70,2,13.695122417479663,0.0,,,2022
1481,Player A,Team B,29,172.60223877274618,88.8855146628932,Forward,26.0,1.0,2,2,,5.303783859700513,0,3,5,5,0.12020905537060844,96,9,7.878827121362231,0.0,0.18518518518518517,303.9925930573427,2019
4389,Player B,Team B,30,369.4434249665405,56.53108248500775,Goalkeeper,130.0,3.0,5,0,,10.626702779632083,35,7,28,2,0.04406586157038139,52,5,11.59468627137106,0.7296004615920646,5.0,144.45272196648264,2022
2700,Player A,Team A,24,164.2311562757627,108.27407422337517,Defender,6.0,11.0,0,0,102.88786962827807,8.532415152268374,57,9,7,5,0.9858584404109375,59,1,13.52988843487232,2.80105127851403,13.428571428571429,264.20786277134766,2020
3109,Player B,Team C,33,197.91668315737988,,Goalkeeper,2.0,6.0,7,2,92.75710928705372,8.496554254528867,67,0,19,7,0.6132916848873791,5,6,15.728726390086592,1.1802398403639414,3.6666666666666665,159.37118440390054,2019
1122,Player C,Team A,26,168.33534716035302,117.663049458495,Goalkeeper,19.0,,4,0,74.75290914302596,8.765218221437207,84,5,20,9,0.8621276172654506,34,0,10.76420852689633,0.0,0.4,286.05627869410534,2021
3258,Player A,Team B,33,183.54574678864248,81.58338963876878,Goalkeeper,13.0,11.0,9,0,118.75228148957886,5.399333916742962,18,6,9,3,0.9197925717794363,42,4,17.231181734480316,0.31115526708294317,0.5714285714285714,230.17102908270857,2021
3207,Player C,Team C,20,185.5846692972825,,Goalkeeper,180.0,1.0,6,4,61.16029220017139,6.373082394115191,72,12,2,5,0.7687641807211604,77,9,15.398855237592526,0.7299698200688514,4.578947368421052,217.81221155320213,2020
2927,Player B,Team B,27,161.7424272228968,,Midfielder,19.0,6.0,2,0,97.13614041291856,5.622597805628691,79,4,1,4,0.9848584027624758,98,7,16.542009119516962,5.220336087691269,3.95,225.79515286792002,2019
1780,Player B,Team B,37,,100.3501460106596,Defender,27.0,4.0,8,2,79.8382337085036,11.127103377250336,72,2,11,2,0.8421937308731146,89,0,5.9939351089165,0.0,3.0714285714285716,384.90304487602657,2020
998,Player D,Team B,18,,88.25511997285182,Goalkeeper,15.0,,8,2,86.12704433328861,13.399631735950251,40,1,10,8,0.9502373538208024,93,2,15.046637690560456,0.0,5.75,,2020
468,Player A,Team B,26,170.79184231569457,,Defender,23.0,6.0,3,0,66.9956085518255,6.767651055745757,94,1,26,5,0.22359583851945264,24,7,9.560953062597541,2.238546102145464,3.6666666666666665,488.12175506534714,2022
3140,Player B,Team B,36,,57.620231265265865,Midfielder,28.0,,8,4,51.5259237631666,12.83880217987882,38,3,29,6,0.4183630384287931,5,5,9.805488804937035,2.658209399624972,2.8620689655172415,,2020
3561,Player D,Team A,32,177.10771636464818,88.29805758300449,Goalkeeper,9.0,4.0,6,4,56.21851008469968,9.956489691651504,45,2,6,1,0.8223812111853543,73,9,13.184813114215231,3.1680440900102522,4.9,165.06580619562664,2020
2568,Player D,Team B,36,199.32965745889595,113.99318968934575,Goalkeeper,,9.0,7,1,69.9264120498908,11.287841089150424,55,13,0,3,0.8034827432968846,83,1,13.408078820776247,0.6782967030205032,0.06405693950177936,5010.040517753278,2019
4500,Player A,Team B,24,168.00883743154665,50.04281446089109,Midfielder,26.0,0.0,7,4,103.27620362181833,6.042224710401465,22,9,28,8,0.5992992870063887,31,6,6.220285590845075,2.7606694359727695,3.5555555555555554,203.5488479658557,2020
822,Player B,Team C,35,192.82509573676143,,Forward,,3.0,5,4,95.1571969698422,7.762698165509963,97,8,1,2,0.3334991716911442,85,6,12.108721256030321,5.367910719237816,3.6153846153846154,139.9737254841112,2022
311,Player C,Team C,34,,81.89217762511635,Forward,6.0,5.0,4,1,93.29923837918054,5.512745398840711,5,13,16,0,0.5438779211611176,33,9,17.658118436175975,1.709515079447833,4.571428571428571,155.39327634166418,2021
3428,Player B,Team C,33,192.5248109048568,,Midfielder,15.0,3.0,6,4,54.32399939157331,11.250803782769976,67,1,18,4,0.8644332468683641,76,3,9.280677763588093,1.6595554007818385,1.8125,201.78744330012935,2019
4165,Player C,Team C,25,185.75769221343643,108.19633986000592,Forward,17.0,0.0,0,4,58.524487287328384,10.136612187480882,4,2,1,2,0.3887263478765467,81,8,11.081573421073157,3.8633184371624036,0.1111111111111111,244.63934366615166,2022
3943,Player B,Team A,39,193.45477172040347,91.81792238310072,Midfielder,,1.0,4,4,82.04394450280756,9.793211831888913,22,4,28,4,0.5962585752327021,90,1,11.059325652306581,0.335656860718213,,,2022
2434,Player B,Team C,36,196.78413677685745,63.97617806542848,Goalkeeper,,16.0,1,3,51.62031820313139,9.127304797661894,53,6,25,9,0.961135485407593,93,9,15.576260519211637,1.1178739764200234,,,2019
3713,Player B,Team B,37,162.90735644010493,65.77814803381602,Defender,21.0,,1,4,70.64817217243031,8.212971185976212,26,5,9,1,0.33880116992711296,2,3,19.792446659123833,8.651819899341712,4.2727272727272725,611.541074789946,2020
1202,Player D,Team C,32,,50.663259188318754,Midfielder,5.0,5.0,5,2,119.23623065761288,8.590245247288344,76,2,15,0,0.29785939839021125,71,4,12.470003597566178,0.5183804050514448,7.0,93.02523408160695,2022
2086,Player B,Team C,39,170.53614447823378,113.59123439832813,Defender,26.0,11.0,0,1,94.05101832232104,13.295508633912837,43,13,20,2,0.12703357597323173,46,5,17.022869436748373,5.7706997965468965,1.037037037037037,646.4932761674263,2022
4201,Player B,Team C,26,197.6487811498263,,Goalkeeper,,17.0,4,3,50.76886671735076,7.467541649131729,56,3,20,5,0.19624571670616564,84,3,17.503125543242767,2.321261289081848,2.0,170.75038497423748,2021
2764,Player A,Team A,32,,65.77757260217808,Goalkeeper,,1.0,2,0,65.59223475648305,10.94480096346186,41,5,16,9,0.13427485090227553,34,2,7.57362415644704,1.8148824590567738,1.5,148.69718452674343,2020
3685,Player B,Team B,38,172.75193447002204,97.75282163069446,Midfielder,,4.0,8,1,58.42022522733571,6.16453783872552,75,0,28,2,0.311512299013986,33,9,15.708919222779585,3.686371343893223,3.8181818181818183,262.9419654567405,2019
1722,Player C,Team A,18,175.5850406943204,,Midfielder,240.0,2.0,1,4,77.81104036624596,6.92604235258989,95,14,3,4,0.30327514756759555,67,7,15.810263754069728,2.533970229686025,1.08,205.68119908907659,2020
888,Player D,Team B,27,174.65012023993896,81.58874567598868,Defender,9.0,2.0,5,1,97.956192803196,13.444073438001688,40,11,15,1,0.9678645659513553,74,3,16.495786251238357,0.0,7.5,167.04742702537524,2020
3353,Player C,Team C,35,174.9321996049155,,Defender,290.0,8.0,1,0,86.21199014827118,10.386142850339615,52,1,21,4,0.2522024021593309,12,5,14.223449581470959,5.6289747252003,1.7,342.74839457279154,2022
3372,Player D,Team A,35,176.43108358097163,238.9012009322067,Forward,5.0,9.0,2,0,,11.88968769392661,35,0,6,4,0.26463502692535734,71,7,19.851471788240772,6.468942304510846,16.0,110.3166513513689,2020
1556,Player B,Team B,27,197.80759044508028,88.3623150555115,Defender,10.0,5.0,4,3,,8.870953145618259,36,7,23,0,0.9207708496360754,97,6,12.058683685345564,3.945158465816978,3.5454545454545454,198.11381794252213,2020
4201,Player B,Team C,26,197.6487811498263,,Goalkeeper,,17.0,4,3,50.76886671735076,7.467541649131729,56,3,20,5,0.19624571670616564,84,3,17.503125543242767,2.321261289081848,2.0,170.75038497423748,2022
4763,Player D,Team B,22,194.0515535719006,87.59519511323282,Goalkeeper,28.0,15.0,4,4,75.95507361000556,11.04307595212112,22,7,4,9,0.24860488461330632,36,4,5.657447681666612,0.0,2.2413793103448274,841.2175228678374,2021
4080,Player C,Team C,39,180.5906949630177,115.40310057518612,Forward,16.0,0.0,6,4,94.31228703184814,8.906986029641757,81,6,6,3,0.2960655100389471,48,1,12.35814734235084,3.2844832991551707,2.2941176470588234,114.65543524823661,2022
1036,Player D,Team B,18,,56.05564882578233,Defender,,,4,0,73.23944812641354,5.169042540347971,83,1,2,8,0.33987496376806614,9,9,14.555516136090644,1.5424135448691554,0.25,607.4588004723204,2020
2986,Player B,Team A,21,169.79235845648537,,Goalkeeper,,10.0,1,1,52.59340447675869,7.14151842603126,44,11,12,2,0.8349737856829623,87,5,15.91964483618582,5.402544381333386,,,2019
1096,Player B,Team C,25,196.03853984155052,90.2903987988894,Goalkeeper,27.0,6.0,8,1,,9.978738456480064,92,6,19,2,0.24346704406676012,45,1,12.219404044689608,6.083806692121143,1.3928571428571428,616.0639812319845,2022
13,Player C,Team A,20,173.9391190318262,65.33268531494409,Forward,0.0,12.0,9,1,78.81106920258867,10.131731552932926,45,4,15,1,0.21233911067827616,48,3,12.322178142908982,1.46740178685672,24.0,94.6981213169735,2019
1456,Player B,Team B,20,167.68167974236016,52.19797408689188,Defender,,6.0,0,1,83.37753232785694,8.929381146830071,12,7,14,1,0.9152899403792739,98,7,5.590647956567531,0.44075185838910214,7.6,170.75649668236903,2020
4544,Player A,Team B,21,,115.4118980733947,Midfielder,2.0,1.0,3,4,73.83578972396788,5.064308220921332,18,1,19,1,0.24474507963692727,62,9,11.100612064576865,5.634649336796774,15.666666666666666,27.041228280889335,2020
3265,Player D,Team C,36,195.78841821707465,74.8238966110183,Goalkeeper,190.0,,9,1,,12.73130098195344,81,0,5,9,0.06904590631459973,51,5,10.410934767441292,5.0859254944731145,0.7,,2022
3828,Player A,Team A,32,197.0906253052564,100.91474619531716,Defender,,5.0,6,3,,9.724293877184897,6,14,27,2,0.8409087104029072,50,3,7.009050483090864,0.8106078549119754,,,2021
4758,Player B,Team B,18,170.87553287674098,59.72621551599239,Midfielder,2.0,,2,3,111.34928349230543,6.964614875244386,12,5,6,3,0.022504327428686466,60,6,16.434648910499057,1.7458177041055087,7.333333333333333,,2020
2876,Player B,Team A,20,168.46291225957208,,Forward,25.0,,3,3,61.48705394374122,8.268146023806306,98,6,19,4,0.20351110833188646,61,6,18.587674736429694,1.0898891567771836,1.6538461538461537,,2022
4099,Player B,Team B,32,198.7465165258695,,Forward,29.0,15.0,7,0,86.95877123377994,8.604256836696365,88,10,13,1,0.027852240821074403,73,4,14.834765453332277,0.9812312171187092,0.23333333333333334,486.798051520694,2021
299,Player D,Team B,24,175.96437198229705,83.5790113773482,Forward,22.0,3.0,4,2,104.38407114726216,7.7371275835872595,95,13,1,6,0.42960274344854676,86,4,16.846653610921756,0.175761670154155,4.260869565217392,356.63258136247947,2020
179,Player C,Team A,25,,65.20087334437454,Midfielder,11.0,18.0,0,4,60.57303089260999,13.46384679890783,85,7,25,8,0.13752094414599325,15,9,10.123745784343779,1.0380267109430839,2.8333333333333335,168.02855365699494,2019
345,Player C,Team A,33,,77.5413707256545,Defender,200.0,15.0,5,1,,8.221829042471702,82,6,19,7,0.17748183499101178,13,2,17.02344491958661,6.29354268611716,0.21393034825870647,2520.597758944321,2020
4725,Player C,Team A,21,192.53049205402615,,Goalkeeper,22.0,12.0,8,4,94.99220374062791,9.362988932311634,85,2,24,0,0.12613578629576516,17,4,9.631512929665348,1.046665142218584,3.347826086956522,404.29055704285196,2019
625,Player B,Team B,19,,110.63322406859064,Goalkeeper,20.0,13.0,6,2,52.03479275505328,10.00544055846898,29,14,11,1,0.3070877433602487,2,7,16.744536074858843,0.684746369317399,2.142857142857143,474.94486770259954,2021
