PU_ID,Season,PlayerFatigue,MatchPressure,InjuryHistory
4395,2020,0.03,87,8
1257,2021,0.63,10,1
486,2020,0.74,19,9
76,2021,0.28,14,6
2678,2020,0.56,21,9
2525,2019,0.09,43,8
1005,2021,0.99,24,9
3838,2020,0.44,22,8
1884,2021,0.86,83,6
1316,2020,0.89,38,4
4203,2020,0.33,66,8
2015,2020,0.31,33,0
3601,2021,0.86,47,2
4520,2021,0.42,40,8
4582,2021,0.92,89,9
4705,2019,0.76,81,8
220,2021,0.51,15,3
2970,2019,0.06,22,8
244,2021,0.26,81,8
2367,2019,0.95,78,9
3689,2020,0.77,78,9
866,2020,0.27,17,9
3340,2020,0.59,72,7
369,2020,0.88,94,4
2508,2022,0.77,80,2
1118,2020,0.72,82,7
2140,2020,0.54,91,0
3811,2022,0.06,38,5
1608,2020,0.32,15,3
3534,2022,0.91,90,4
1615,2020,0.62,56,5
4668,2021,0.41,31,1
1560,2021,0.04,83,3
2787,2020,0.27,73,1
3531,2022,0.06,4,0
59,2021,0.77,83,7
1322,2020,0.52,21,0
246,2021,0.12,34,8
1759,2021,0.53,17,0
3844,2021,0.48,66,3
3992,2021,0.62,51,0
865,2019,0.01,65,0
1829,2021,0.19,43,3
1994,2020,0.38,37,7
386,2022,0.42,48,7
561,2021,0.6,56,8
265,2020,0.41,36,8
1232,2019,0.13,38,0
4862,2020,0.03,90,8
2942,2021,0.2,77,0
4433,2022,0.08,89,8
4321,2021,0.47,94,5
1700,2020,0.08,56,4
697,2022,0.16,39,3
1692,2019,0.79,49,4
265,2022,0.07,59,1
2077,2021,0.02,90,8
2508,2020,0.84,26,4
4093,2021,0.37,36,7
2194,2021,0.08,33,2
1793,2019,0.61,88,4
181,2019,0.97,17,4
2569,2020,0.49,22,4
4028,2022,0.09,23,7
4276,2021,0.14,12,5
220,2021,0.33,51,2
3689,2022,0.05,19,6
4698,2020,0.75,46,5
1157,2022,0.24,83,3
2269,2022,0.32,20,8
4659,2022,0.36,81,5
4044,2020,0.7,61,4
4297,2019,0.56,55,5
4089,2019,0.39,35,0
2956,2019,0.42,78,3
4921,2020,0.56,59,8
3455,2020,0.01,39,3
4585,2022,0.08,67,1
1117,2021,0.71,34,2
371,2019,0.27,22,3
3434,2022,0.57,21,8
3708,2019,0.88,41,5
1223,2019,0.09,37,4
3971,2019,0.67,66,8
1985,2020,0.41,54,5
1908,2022,0.47,9,1
4078,2019,0.19,42,8
1312,2019,0.45,10,4
4588,2021,0.3,59,0
3579,2021,0.85,54,4
4938,2019,0.12,4,9
1399,2022,0.25,15,0
2547,2020,0.92,76,8
1186,2019,0.58,48,0
181,2021,0.52,71,0
2135,2021,0.12,68,3
4234,2022,0.54,77,9
3558,2022,0.31,62,0
2459,2022,0.87,71,0
814,2021,0.25,25,4
2130,2022,0.1,99,4
4473,2022,0.11,76,8
1806,2020,0.41,70,6
1795,2019,0.49,10,7
657,2021,0.54,66,4
369,2019,0.82,25,9
3901,2019,0.81,87,5
4820,2019,0.69,11,2
3285,2021,0.41,48,8
1999,2019,0.67,7,0
354,2019,0.64,77,6
4541,2022,0.34,51,2
3540,2022,0.09,26,0
3575,2020,0.76,13,2
2062,2019,0.49,71,2
1822,2019,0.89,1,3
2369,2019,0.27,33,4
3971,2019,0.41,14,5
2308,2019,0.86,68,2
1247,2020,0.18,1,1
1093,2021,0.42,45,8
24,2019,0.25,88,4
3833,2019,0.32,98,1
2562,2022,0.13,98,9
1163,2021,0.3,88,3
580,2021,0.75,71,9
2546,2021,0.33,99,9
2426,2022,0.35,39,1
3378,2020,0.81,87,7
4591,2022,0.06,1,1
3117,2019,0.13,14,8
898,2020,0.86,96,9
2701,2022,0.63,74,6
3659,2020,0.56,69,6
1518,2019,0.23,50,3
362,2022,0.86,58,3
1626,2019,0.69,91,8
2951,2020,0.37,86,2
1213,2021,0.54,16,1
338,2019,0.66,54,3
3759,2022,0.81,97,8
3225,2019,0.29,31,5
270,2019,0.38,73,7
1626,2022,0.3,48,4
3320,2020,0.46,18,3
3047,2019,0.93,96,4
1316,2020,0.66,11,4
687,2021,0.9,62,3
836,2019,0.23,19,7
1814,2022,0.82,74,2
3069,2022,0.42,13,1
568,2019,0.09,46,4
677,2022,0.77,36,6
4435,2020,0.43,17,1
544,2020,0.09,77,3
3933,2020,0.81,91,9
4613,2019,0.93,79,3
4804,2022,0.0,38,3
4203,2020,0.94,8,0
1768,2021,0.11,79,3
1333,2020,0.57,78,0
1427,2020,0.86,20,5
4452,2022,0.48,55,0
1974,2022,0.68,83,8
936,2019,0.99,97,6
740,2020,0.29,10,2
2511,2021,0.0,36,6
599,2020,0.84,16,7
3418,2021,0.57,79,3
440,2021,0.16,86,1
3082,2021,0.29,43,6
2155,2019,0.79,83,8
2942,2022,0.64,85,7
3595,2021,0.16,58,7
4914,2019,0.29,63,8
2374,2021,0.74,73,3
2149,2019,0.99,36,0
1308,2020,0.48,32,4
3908,2020,0.32,95,6
1684,2019,0.73,53,0
2739,2019,0.83,30,6
654,2022,0.32,66,6
1648,2022,0.29,11,0
974,2019,0.11,19,6
1520,2022,0.46,40,0
300,2021,0.74,42,8
4736,2019,0.33,48,2
455,2020,0.32,7,7
1067,2021,0.77,11,4
1986,2020,0.48,41,0
438,2019,0.13,3,3
4217,2019,0.24,86,0
1496,2019,0.93,40,3
4681,2019,0.86,51,1
4759,2021,0.71,84,5
2720,2019,0.68,40,7
3524,2021,0.09,39,9
2077,2019,0.51,68,1
91,2022,0.9,76,9
11,2020,0.16,81,7
2226,2022,0.37,65,4
1925,2019,0.62,62,0
652,2021,0.97,2,1
3935,2020,0.12,43,6
4624,2021,0.09,82,1
3204,2021,0.19,89,6
1040,2021,0.42,39,6
735,2022,0.45,28,2
1081,2021,0.23,64,3
1475,2019,0.91,41,8
4031,2021,0.02,23,8
1487,2022,0.63,80,0
2308,2021,0.91,45,9
855,2019,0.91,10,9
2022,2019,0.96,7,8
2175,2021,0.39,77,2
4016,2022,0.18,46,6
4738,2021,0.58,90,6
4794,2019,0.96,85,6
87,2020,0.34,61,6
2690,2021,0.43,38,6
3765,2020,0.19,12,0
3207,2019,0.77,77,9
4480,2022,0.27,66,2
3995,2022,0.36,83,4
1965,2019,0.51,25,2
1251,2022,0.46,68,9
2809,2020,0.38,63,3
556,2020,0.9,54,4
459,2022,0.81,67,2
2407,2020,0.0,80,2
4177,2020,0.32,90,3
330,2022,0.23,19,4
4512,2020,0.26,49,8
3367,2021,0.05,21,2
4919,2021,0.23,65,4
1820,2021,0.8,70,3
946,2019,0.48,23,4
3728,2021,0.42,47,9
2779,2019,0.2,12,9
3350,2021,0.91,20,8
1922,2021,0.62,82,6
4024,2022,0.41,63,8
1921,2020,0.57,73,2
3111,2020,0.65,91,3
538,2021,0.32,5,8
2599,2022,0.13,22,4
3366,2021,0.95,78,0
2715,2021,0.77,35,9
4703,2021,0.5,88,0
3106,2022,0.87,60,6
1409,2021,0.67,58,1
4062,2019,0.57,34,8
3448,2019,0.76,45,9
1478,2020,0.23,2,7
3938,2019,0.75,15,8
972,2022,0.47,60,9
3895,2021,0.45,96,3
3730,2019,0.96,23,3
4950,2022,0.4,37,4
3891,2019,0.13,25,6
4160,2021,0.36,40,4
3727,2020,0.47,46,1
920,2020,0.2,60,4
2033,2019,0.06,19,6
815,2019,0.75,5,6
3684,2019,0.83,89,1
2091,2022,0.04,19,1
3894,2021,0.19,30,2
1848,2020,0.54,48,4
3860,2022,0.93,16,2
246,2020,0.83,71,9
2127,2020,0.3,56,9
3,2019,0.43,21,3
71,2019,0.47,31,6
1776,2020,0.16,1,3
2938,2019,0.95,95,9
1279,2020,0.24,8,8
302,2020,0.08,65,0
665,2019,0.93,62,0
3400,2021,0.58,7,0
471,2022,0.67,7,4
912,2021,0.91,8,6
1297,2022,0.19,49,5
3535,2019,0.83,11,8
3408,2019,0.77,41,5
876,2022,0.35,62,3
934,2021,0.21,97,3
154,2021,0.87,22,2
3581,2019,0.24,37,7
3276,2022,0.08,11,7
3746,2021,0.36,44,0
1520,2021,0.6,13,1
1271,2022,0.28,17,0
4359,2021,0.59,48,5
403,2020,0.59,14,0
738,2020,0.54,77,0
3148,2022,0.66,65,4
576,2022,0.78,34,6
454,2019,0.39,9,8
179,2022,0.65,77,8
3118,2022,0.38,41,3
2008,2021,0.02,47,7
1248,2020,0.21,7,4
3422,2020,0.53,6,5
3118,2020,0.93,34,8
2139,2021,0.48,80,2
4528,2022,0.12,59,2
4907,2019,0.8,70,1
2534,2019,0.25,8,2
667,2019,0.94,4,9
1043,2022,0.68,1,9
976,2019,0.15,10,8
4103,2019,0.43,48,1
3063,2021,0.62,87,5
2711,2020,0.5,88,1
3507,2020,0.57,85,3
2953,2021,0.56,58,6
1002,2020,0.74,64,4
1914,2019,0.65,12,7
2266,2020,0.65,71,4
4523,2019,0.62,89,2
219,2022,0.09,65,9
76,2022,0.92,60,6
432,2022,0.69,68,1
3300,2021,0.13,29,6
4317,2020,0.36,38,8
1664,2022,0.59,92,4
4626,2022,0.84,22,5
979,2022,0.24,63,2
3835,2020,0.01,97,4
4570,2019,0.96,27,2
1563,2019,0.07,77,2
2239,2022,0.03,86,0
4544,2022,0.24,62,9
3646,2020,0.88,14,0
4500,2022,0.42,11,9
2925,2020,0.72,86,1
4503,2020,0.92,17,9
2515,2021,0.8,93,3
4206,2022,0.53,92,4
1274,2022,0.41,99,7
2296,2020,0.48,79,6
1192,2021,0.07,8,9
2073,2022,0.28,84,1
4488,2020,0.32,59,8
4673,2021,0.67,24,8
4304,2020,0.49,99,8
1706,2022,0.87,84,6
4863,2020,0.13,73,8
1059,2021,0.95,95,2
4922,2020,0.13,17,4
929,2020,0.26,31,5
1691,2019,0.75,23,8
821,2022,0.22,70,2
426,2019,0.62,55,5
2537,2021,0.77,7,4
4401,2020,0.1,75,3
1863,2022,0.73,80,0
479,2021,0.41,62,8
806,2022,0.7,35,1
4844,2022,0.05,29,4
3404,2022,0.86,31,3
1281,2019,0.26,76,8
3365,2019,0.24,61,5
2095,2020,0.48,2,5
3416,2022,0.89,33,3
277,2020,0.99,49,6
3648,2022,0.5,92,4
4938,2021,0.78,88,0
4090,2019,0.77,13,0
3282,2019,0.92,54,3
733,2022,0.59,76,0
3399,2020,0.38,13,1
4926,2022,0.56,92,1
552,2022,0.49,14,0
4813,2020,0.5,17,9
3594,2020,0.81,58,4
3590,2021,0.54,63,3
330,2020,0.14,21,4
3519,2020,0.93,90,4
3481,2019,0.18,13,4
4324,2022,0.38,31,6
422,2022,0.46,32,4
3858,2020,0.91,16,1
2759,2021,0.95,43,7
2241,2022,0.24,84,9
4093,2020,0.13,63,8
155,2021,0.3,15,8
2437,2021,0.97,90,8
2951,2019,0.11,65,7
1784,2020,0.42,44,2
2980,2021,0.01,20,5
4354,2021,0.05,74,0
311,2020,0.54,33,9
3007,2021,0.47,6,4
3629,2019,0.87,31,3
573,2020,0.66,66,1
4275,2020,0.43,18,9
1203,2021,0.82,28,9
1277,2021,0.91,68,3
4212,2021,0.12,65,3
1353,2020,0.53,80,2
3375,2020,0.28,45,5
746,2021,0.16,52,2
4996,2019,0.27,87,7
403,2021,0.55,1,4
2917,2019,0.04,88,2
3375,2019,0.44,14,2
2178,2020,0.26,78,5
2732,2020,0.67,23,6
1467,2019,0.0,43,9
3992,2019,0.81,22,0
2110,2021,0.32,51,7
760,2022,0.76,72,6
2956,2019,0.05,71,2
4762,2020,0.14,7,9
898,2020,0.21,46,3
4681,2019,0.5,96,5
4781,2019,0.54,72,4
3104,2019,0.84,14,5
763,2022,0.08,94,8
3837,2021,0.11,69,4
1099,2021,0.49,65,9
1867,2019,0.16,65,0
1391,2021,0.98,57,5
328,2021,0.16,62,4
4478,2020,0.36,75,7
2295,2022,0.43,67,1
2077,2022,0.27,70,7
2568,2019,0.89,62,9
1665,2020,0.04,45,7
4678,2020,0.79,74,8
3634,2020,0.03,34,5
405,2020,0.53,46,9
3201,2022,0.3,81,2
4797,2020,0.36,32,5
2743,2022,0.99,98,4
3653,2019,0.65,5,9
1649,2019,0.44,63,0
1216,2019,0.25,48,4
3593,2019,0.48,16,9
1864,2021,0.7,25,7
817,2020,0.19,29,5
4028,2022,0.21,52,1
2164,2022,0.74,46,4
3302,2022,0.19,25,2
373,2019,0.94,94,8
1564,2021,0.35,32,0
1916,2020,0.05,9,8
3352,2022,0.27,66,5
3786,2019,0.4,69,6
4859,2020,0.51,18,8
3991,2022,0.45,49,4
2048,2021,0.71,21,7
3602,2022,0.33,4,2
2440,2019,0.98,40,6
774,2019,0.88,30,5
4114,2019,0.45,81,1
3860,2022,0.54,44,6
3334,2021,0.85,59,0
271,2021,0.37,68,0
4004,2022,0.67,23,2
1934,2020,0.08,54,9
3228,2022,0.53,91,9
451,2020,0.4,52,2
817,2020,0.43,39,2
3887,2022,0.17,99,8
4570,2021,0.99,13,7
2313,2021,0.56,78,2
2085,2019,0.98,14,2
4418,2019,0.42,74,4
4573,2019,0.65,63,3
1919,2019,0.02,71,3
2267,2021,0.28,46,6
4227,2019,0.16,2,4
82,2019,0.9,17,1
1510,2021,0.25,52,5
1048,2021,0.69,77,1
2428,2019,0.57,82,5
1317,2020,0.22,97,3
3997,2019,0.67,24,2
1494,2019,0.42,33,7
1827,2022,0.49,10,5
2944,2022,0.18,43,2
4239,2020,0.09,69,9
3040,2019,0.71,59,9
3855,2021,0.2,9,9
4677,2019,0.42,63,7
23,2022,0.47,52,7
1328,2020,0.66,68,1
3341,2019,0.46,73,5
4469,2020,0.19,7,9
2350,2022,0.21,87,0
60,2020,0.28,69,3
2406,2019,0.13,28,6
2714,2021,0.34,88,4
2033,2020,0.71,77,1
2263,2022,0.56,97,2
3738,2019,0.65,7,3
1812,2020,0.54,96,6
4633,2022,0.44,45,9
2487,2021,0.27,86,5
2072,2020,1.0,14,3
3856,2022,0.61,11,9
963,2021,0.4,83,7
3833,2020,0.26,34,6
3364,2019,0.48,60,8
289,2020,0.91,39,0
4050,2019,0.37,28,2
546,2021,0.38,40,3
4471,2019,0.84,16,5
2568,2022,0.65,50,4
2194,2020,0.61,28,7
4147,2022,0.33,68,1
1852,2021,0.82,92,4
2029,2019,0.04,60,4
2544,2022,0.51,16,9
3368,2021,0.5,54,3
3704,2022,0.67,49,4
2982,2021,0.45,84,6
205,2022,0.14,56,2
2698,2022,0.5,22,3
1615,2020,0.68,69,9
420,2021,0.96,49,2
1598,2020,0.11,53,4
2390,2021,0.57,20,5
2210,2019,0.07,75,1
3196,2020,0.67,59,5
3440,2020,0.54,66,6
422,2019,0.83,3,2
569,2022,0.13,79,5
2376,2019,0.56,17,6
3816,2020,0.61,98,6
1916,2019,0.93,97,4
2797,2019,0.02,16,9
1526,2019,0.11,67,1
2065,2020,0.82,47,6
3872,2021,0.24,64,4
1908,2019,0.06,85,8
3151,2021,0.37,41,8
1672,2020,0.56,22,8
2524,2019,0.73,54,1
4646,2019,0.61,17,7
3099,2019,0.26,95,0
3694,2020,0.22,40,7
4286,2022,0.5,22,9
2742,2019,0.84,48,7
4243,2022,0.35,10,2
2570,2021,0.4,18,8
4857,2019,0.19,80,6
3159,2020,0.99,30,0
4870,2021,0.17,19,5
36,2022,0.78,60,0
4410,2019,0.83,72,3
2883,2019,0.7,81,9
4159,2020,0.95,21,9
174,2022,0.41,26,1
1221,2022,0.63,33,3
863,2021,0.45,40,8
4904,2020,0.11,97,0
1616,2022,0.89,4,3
4488,2022,0.04,26,1
3023,2019,0.37,79,7
539,2020,0.54,90,8
806,2019,0.17,76,2
3123,2019,0.58,99,9
836,2022,0.92,32,1
212,2022,0.67,78,3
4731,2019,0.39,13,5
3351,2021,0.53,97,3
2960,2021,0.68,96,2
1477,2021,0.42,83,0
1944,2022,0.12,93,7
1980,2019,0.21,12,2
2402,2022,1.0,60,4
2893,2019,0.18,1,1
3668,2019,0.58,43,2
2849,2021,0.67,64,1
4740,2019,0.34,48,6
1097,2021,0.18,30,9
1493,2019,0.9,84,2
939,2022,0.86,84,7
2092,2022,0.57,15,7
966,2021,0.65,64,1
4298,2022,0.89,84,9
3294,2020,0.44,61,9
2579,2021,0.9,57,7
4460,2022,0.75,77,9
2612,2020,0.33,7,7
4459,2020,0.04,78,3
2842,2022,0.06,61,9
3587,2020,0.02,74,1
4492,2022,0.26,80,1
2429,2021,0.16,75,2
908,2020,0.69,86,1
1286,2021,0.51,29,9
2966,2021,0.32,58,0
3761,2021,0.59,14,2
4992,2020,0.07,54,7
4552,2021,0.81,77,3
3893,2022,0.72,18,8
3955,2021,0.67,54,7
2954,2021,0.5,4,8
4890,2022,0.36,55,0
509,2019,0.28,15,6
4632,2020,0.56,33,7
4763,2021,0.88,81,6
1864,2022,0.53,69,3
667,2019,0.75,39,6
2246,2019,0.05,94,2
3497,2020,0.94,68,6
2257,2022,0.48,63,6
1395,2019,0.77,6,0
2640,2020,0.84,83,6
1720,2019,0.07,76,0
4089,2020,0.88,78,9
686,2020,0.94,56,7
3291,2019,0.68,15,3
1532,2020,0.28,41,1
3614,2021,1.0,69,0
3734,2022,0.75,69,4
2022,2019,0.64,6,9
3692,2022,0.36,87,4
4851,2021,0.05,67,4
3772,2022,0.55,43,2
2971,2022,0.84,65,4
3479,2022,0.03,17,3
2628,2019,0.37,93,5
4590,2020,0.24,8,1
1658,2020,0.45,64,1
2972,2022,0.95,28,5
4202,2022,0.99,13,1
3268,2019,0.55,38,2
3538,2019,0.93,25,0
4576,2019,0.14,21,5
445,2021,0.1,54,7
916,2020,0.42,63,2
594,2019,0.93,30,2
3519,2020,0.14,97,0
2820,2022,0.0,76,3
3822,2022,0.81,73,8
503,2021,0.91,24,4
1030,2020,0.67,72,6
3796,2021,0.6,89,8
3705,2020,0.3,28,7
3849,2021,0.46,43,7
4310,2022,0.74,1,9
2648,2020,0.3,38,0
3582,2020,0.43,74,6
3709,2021,0.25,54,9
2410,2020,0.26,24,0
3710,2019,0.89,22,4
1892,2022,0.61,13,7
1455,2021,0.66,78,8
1748,2020,0.28,67,6
2738,2021,0.38,91,5
464,2022,0.1,83,7
3038,2022,0.72,86,5
4430,2022,0.71,65,7
33,2022,0.32,49,9
4041,2019,0.34,36,0
1387,2019,0.46,24,5
4219,2022,0.03,27,3
4588,2020,0.88,49,6
4013,2021,0.01,75,9
3449,2022,0.94,23,1
4040,2021,0.49,33,5
369,2020,0.34,41,4
3069,2021,0.92,56,1
1165,2020,0.02,29,8
2117,2022,0.58,31,6
2705,2019,0.55,65,2
2299,2020,0.22,98,6
689,2020,0.43,18,5
3178,2019,0.94,40,7
3269,2022,0.16,65,7
4105,2019,0.23,42,6
4442,2021,0.26,94,6
4059,2019,0.04,68,9
1475,2020,0.12,32,7
4751,2019,0.85,11,6
2202,2020,0.26,99,5
3522,2022,0.1,97,8
1984,2020,0.25,33,3
4044,2022,0.57,55,6
1786,2021,0.35,11,9
311,2022,0.38,99,7
3603,2019,0.94,86,1
3876,2021,0.34,35,0
1330,2020,0.2,66,9
1423,2019,0.41,1,4
4651,2022,0.21,7,5
3116,2022,0.16,43,4
1405,2021,0.61,55,7
1514,2022,0.69,21,7
3558,2019,0.38,51,4
1822,2019,0.07,68,5
45,2022,0.82,67,9
881,2020,0.61,71,2
3343,2020,0.49,2,4
145,2019,0.3,1,3
1213,2022,0.7,7,5
1189,2021,0.42,92,7
4970,2020,0.41,18,7
1533,2019,0.23,88,5
105,2022,0.14,32,0
3761,2022,0.06,33,2
1974,2020,0.32,33,5
4659,2019,0.19,71,7
1477,2019,0.35,68,2
4797,2022,0.36,28,0
4097,2020,0.01,87,4
4010,2020,0.94,44,1
2789,2020,0.89,80,8
3947,2019,0.54,55,8
3148,2019,0.65,14,6
4012,2021,0.65,34,7
851,2020,0.04,88,7
3791,2019,0.05,18,2
2437,2021,0.55,37,3
3231,2022,0.21,88,4
4883,2022,0.39,84,4
4127,2021,0.4,84,4
3330,2021,0.15,18,0
34,2021,0.5,68,2
2766,2020,0.8,48,1
4951,2019,0.44,70,9
3546,2022,0.49,67,4
4959,2019,0.85,18,7
1117,2020,0.71,18,8
92,2020,0.26,23,0
1908,2020,0.22,26,0
3667,2020,0.27,85,8
4470,2020,0.8,61,0
2524,2022,0.04,88,6
3745,2019,0.8,32,8
2145,2021,0.49,5,8
4287,2022,0.41,71,4
1794,2022,0.54,86,8
4093,2022,0.0,79,8
2457,2020,0.24,45,4
3497,2022,0.68,35,3
2213,2021,0.12,26,9
1007,2021,0.11,23,2
924,2021,0.65,90,8
1499,2019,0.71,3,2
4514,2019,0.18,29,0
13,2021,0.94,64,9
2598,2019,0.82,38,9
3169,2021,0.6,81,5
3024,2020,0.26,46,3
2043,2020,0.51,86,5
2084,2022,0.48,54,0
1711,2019,0.36,93,2
1884,2020,0.64,69,9
752,2020,0.9,74,4
640,2021,0.14,85,6
1986,2020,0.73,10,1
2203,2020,0.06,95,9
4482,2020,0.89,35,7
270,2021,0.67,72,2
1245,2021,0.04,97,7
2205,2021,0.31,46,9
3322,2020,0.03,71,3
3303,2022,0.03,54,8
1397,2019,0.42,21,1
2982,2019,0.9,96,1
359,2021,0.16,75,3
4911,2021,0.73,89,6
2094,2022,0.2,91,7
385,2020,0.21,8,1
2735,2021,0.22,17,7
1308,2020,0.78,12,9
4656,2019,0.45,18,2
4304,2020,0.23,70,5
4091,2022,0.12,42,0
211,2020,0.27,90,6
1136,2022,0.46,41,0
4179,2022,0.91,47,0
4613,2022,0.69,17,8
634,2021,0.57,93,3
1328,2021,0.36,53,4
3145,2019,0.76,31,1
3107,2020,0.26,62,4
3777,2021,0.69,8,1
3702,2019,0.45,80,4
2535,2019,0.77,99,3
2153,2020,0.89,68,5
1803,2019,0.84,50,6
2680,2020,0.41,38,9
4007,2020,0.23,56,8
209,2019,0.81,63,9
2637,2020,0.64,58,9
3992,2020,0.25,80,5
3938,2022,0.1,5,4
2035,2020,0.86,36,6
2371,2019,0.14,39,8
2138,2022,0.96,63,7
2221,2021,0.69,3,9
491,2019,0.8,21,0
2117,2022,0.34,11,1
4842,2021,0.48,57,4
934,2021,0.63,3,8
206,2020,0.26,30,8
3298,2021,0.17,45,6
3988,2021,0.97,36,7
991,2020,0.45,54,2
3882,2022,0.57,68,8
4405,2019,0.69,59,7
1582,2021,0.83,36,7
4550,2019,0.31,89,3
1930,2021,0.21,93,0
1501,2022,0.11,11,5
465,2020,0.68,11,6
4133,2022,0.73,14,3
489,2020,0.05,64,4
1585,2022,0.88,80,8
1744,2022,0.86,10,4
4751,2020,0.44,31,9
3047,2020,0.91,26,9
1126,2022,0.08,20,4
2587,2019,0.99,9,2
2475,2022,0.39,71,1
1981,2021,0.05,90,2
4548,2020,0.2,60,8
3509,2020,0.49,84,1
166,2020,0.77,86,4
2594,2019,0.31,29,3
2521,2019,0.66,83,5
3781,2022,0.28,43,9
4404,2022,0.73,96,0
2358,2021,0.65,77,3
4116,2020,0.0,16,5
2134,2022,0.13,69,1
2244,2021,0.93,53,2
2992,2022,0.23,51,1
3066,2020,0.78,98,2
1469,2021,0.61,6,8
1274,2021,0.97,33,3
261,2020,0.06,14,2
3780,2021,0.96,63,8
3488,2022,0.54,5,5
1960,2022,0.29,90,5
1528,2020,0.12,81,2
4694,2022,0.7,52,4
4954,2020,0.37,99,9
3211,2019,0.02,53,8
845,2020,0.92,77,0
2432,2019,0.32,97,7
393,2021,0.82,46,3
393,2019,0.1,98,9
443,2022,0.8,91,1
311,2022,0.71,59,4
2365,2022,0.38,50,2
1691,2021,0.78,26,8
1316,2020,0.96,3,8
2906,2022,0.13,47,4
2146,2019,0.42,5,7
2483,2022,0.38,84,4
3417,2022,0.36,84,6
4514,2020,0.69,10,6
1987,2019,0.29,86,4
1227,2020,0.73,28,2
4135,2020,0.09,19,0
3624,2021,0.01,42,5
2095,2020,0.29,79,7
2078,2022,0.94,98,9
866,2020,0.52,24,2
135,2022,0.36,70,9
2282,2020,0.87,17,7
2651,2021,0.34,50,2
4548,2022,0.07,34,9
2704,2021,0.26,58,5
2086,2022,0.13,46,5
1213,2019,0.06,61,0
3070,2019,0.31,62,4
3077,2021,0.16,1,7
2573,2021,0.17,21,5
3354,2022,0.51,56,7
226,2019,0.31,21,5
4729,2020,0.73,54,1
781,2022,0.87,4,9
4694,2022,0.19,65,1
2791,2022,0.9,74,7
1183,2021,0.35,63,1
2782,2021,0.36,36,8
4245,2021,0.13,29,3
3406,2022,0.59,52,3
3047,2022,0.2,69,4
924,2021,0.59,91,4
4109,2021,0.55,80,7
3740,2022,0.63,41,2
2060,2019,0.02,69,6
3070,2019,0.41,36,0
1041,2020,0.67,98,5
2192,2021,0.91,82,4
506,2020,0.41,35,1
3464,2020,0.86,62,2
1654,2019,0.09,89,4
4021,2022,0.18,33,8
2997,2021,0.02,24,7
4135,2020,0.66,28,3
1772,2020,0.37,7,3
2484,2019,0.61,36,6
246,2022,0.7,10,4
2717,2020,0.11,95,6
748,2019,0.07,83,2
2531,2020,0.74,92,2
4668,2019,0.4,41,6
3532,2020,0.03,63,4
394,2021,0.34,98,3
176,2021,0.98,25,1
3869,2022,0.87,81,1
577,2022,0.44,73,3
4140,2022,0.07,62,3
1658,2022,0.69,67,0
1846,2021,0.07,16,7
3990,2020,0.77,88,9
1494,2020,0.64,40,5
1489,2020,0.03,26,5
4985,2021,0.26,87,3
2453,2019,0.71,68,4
3742,2019,0.21,59,3
3489,2019,0.48,19,4
3078,2020,0.61,65,5
920,2021,0.87,13,2
2930,2021,0.86,24,8
4427,2020,0.7,70,7
1795,2022,0.21,38,4
4562,2019,0.83,74,4
4245,2022,0.13,57,1
1301,2019,0.86,23,4
1685,2020,0.74,57,4
2783,2019,0.8,72,0
4298,2019,0.46,81,8
537,2021,0.94,34,1
487,2019,0.49,70,9
1376,2020,0.79,51,8
4063,2021,0.18,82,1
4140,2021,0.47,48,4
981,2022,0.97,94,8
4185,2020,0.03,16,9
3850,2022,0.47,57,7
369,2019,0.65,97,1
1563,2021,0.83,10,8
2168,2020,0.05,19,9
344,2022,0.2,4,1
285,2021,0.32,75,2
3996,2020,0.28,33,9
1706,2019,0.53,28,0
4992,2020,0.05,96,2
1558,2021,0.16,80,4
207,2019,0.81,9,2
3207,2019,0.11,33,9
1922,2022,0.16,81,7
3624,2020,0.74,53,1
4232,2021,0.42,27,6
261,2022,0.51,62,1
1616,2020,0.17,74,7
791,2020,0.85,45,5
4438,2020,0.09,33,3
3554,2019,0.09,75,1
4666,2022,0.72,74,2
4251,2021,0.79,33,2
665,2021,0.7,58,4
636,2019,0.59,7,0
2379,2021,0.96,11,9
2487,2020,0.5,38,8
4686,2019,0.45,74,5
1577,2019,0.24,30,1
3653,2022,0.51,94,3
2310,2021,0.38,8,1
3993,2022,0.45,55,8
4369,2021,0.57,42,0
1923,2019,0.76,50,4
156,2021,0.15,18,3
4258,2020,0.57,83,8
3446,2021,0.13,39,9
2856,2019,0.31,12,4
4347,2020,0.12,98,8
2700,2022,0.99,59,1
2736,2020,0.31,76,5
3912,2021,0.13,44,4
974,2021,0.59,4,6
3489,2019,0.06,36,7
1085,2021,0.45,49,4
648,2021,0.02,67,4
1711,2020,0.41,77,1
2929,2020,0.65,72,9
2590,2021,0.42,81,9
1357,2020,0.69,16,2
4570,2019,0.57,28,2
4441,2019,0.86,51,2
2175,2020,0.67,57,0
4731,2020,0.12,52,2
3650,2020,0.69,46,3
4131,2022,0.14,84,9
249,2022,0.96,98,7
1889,2020,0.33,59,3
4883,2020,0.27,74,8
20,2020,0.8,84,9
1556,2020,0.25,27,0
2540,2020,0.52,56,0
3226,2022,0.29,10,7
2868,2019,0.02,40,6
2522,2022,0.22,17,2
2833,2020,0.28,58,2
267,2020,0.44,97,2
3297,2021,0.65,72,2
3417,2022,0.93,20,4
